#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:30773842	Cre08.g363874	Cre08.g363874.t2.1	Cre08.g363874.t2.1		PTHR22931 PTHR22931:SF1	EC:2.7.9.4							
PAC:30773789	Cre08.g363950	Cre08.g363950.t1.1	Cre08.g363950.t1.1	PF07819	PTHR15495				GO:0006505 GO:0006886 GO:0016788				
PAC:30773893	Cre08.g364000	Cre08.g364000.t1.1	Cre08.g364000.t1.1	PF00400	PTHR22847 PTHR22847:SF460		KOG0266 KOG0271		GO:0005515				
PAC:30774000	Cre08.g364050	Cre08.g364050.t1.2	Cre08.g364050.t1.2	PF00249 PF16495 PF16496	PTHR12802 PTHR12802:SF41				GO:0003677 GO:0006355	AT2G47620	SWITCH/sucrose nonfermenting 3A	LOC_Os03g51220	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member, putative, expressed
PAC:30774089	Cre08.g364100	Cre08.g364100.t1.2	Cre08.g364100.t1.2	PF13449	PTHR37957								
PAC:30774100	Cre08.g364151	Cre08.g364151.t1.1	Cre08.g364151.t1.1										
PAC:30773997	Cre08.g364200	Cre08.g364200.t1.1	Cre08.g364200.t1.1	PF07282									
PAC:30773907	Cre08.g364250	Cre08.g364250.t1.2	Cre08.g364250.t1.2	PF09174	PTHR22504		KOG3104		GO:0016480	AT5G13240	transcription regulators	LOC_Os04g56730	repressor of RNA polymerase III transcription MAF1, putative, expressed
PAC:30774101	Cre08.g364300	Cre08.g364300.t1.2	Cre08.g364300.t1.2	PF13768	PTHR10338 PTHR10338:SF110				GO:0005515	AT1G19110	inter-alpha-trypsin inhibitor heavy chain-related	LOC_Os07g42280	von Willebrand factor type A domain containing protein, expressed
PAC:30773430	Cre08.g364351	Cre08.g364351.t1.1	Cre08.g364351.t1.1			EC:2.4.1.68							
PAC:30773488	Cre08.g364400	Cre08.g364400.t1.1	Cre08.g364400.t1.1	PF00847	PTHR31190 PTHR31190:SF1				GO:0003677 GO:0003700 GO:0006355				
PAC:30773471	Cre08.g364450	Cre08.g364450.t1.2	Cre08.g364450.t1.2	PF00583	PTHR23091 PTHR23091:SF4	EC:2.3.1.88	KOG3235	K00670	GO:0008080 GO:0008152	AT5G13780	Acyl-CoA N-acyltransferases (NAT) superfamily protein	LOC_Os04g54330	acetyltransferase, GNAT family, putative, expressed
PAC:30773727	Cre08.g364501	Cre08.g364501.t1.1	Cre08.g364501.t1.1						GO:0005515				
PAC:30773839	Cre08.g364550	Cre08.g364550.t1.1	Cre08.g364550.t1.1	PF00415 PF00632 PF13540	PTHR11254	EC:6.3.2.19	KOG0941	K10587	GO:0004842 GO:0005622 GO:0006464 GO:0016881				
PAC:30773972	Cre08.g364600	Cre08.g364600.t1.2	Cre08.g364600.t1.2		PTHR12242								
PAC:30773432	Cre08.g364650	Cre08.g364650.t1.1	Cre08.g364650.t1.1	PF01588 PF02686	PTHR11586	EC:6.1.1.10			GO:0000049 GO:0006450 GO:0042309 GO:0050825 GO:0050826	AT3G59980	Nucleic acid-binding, OB-fold-like protein	LOC_Os04g23820	methionyl-tRNA synthetase, putative, expressed
PAC:30773483	Cre08.g364700	Cre08.g364700.t1.2	Cre08.g364700.t1.2	PF00076 PF14259	PTHR24012 PTHR24012:SF393		KOG1457		GO:0000166 GO:0003676				
PAC:30773484	Cre08.g364700	Cre08.g364700.t2.1	Cre08.g364700.t2.1	PF00076 PF14259	PTHR24012 PTHR24012:SF393		KOG1457		GO:0000166 GO:0003676				
PAC:30774012	Cre08.g364726	Cre08.g364726.t1.1	Cre08.g364726.t1.1										
PAC:30773351	Cre08.g364751	Cre08.g364751.t1.1	Cre08.g364751.t1.1				KOG2992		GO:0005199				
PAC:30773570	Cre08.g364775	Cre08.g364775.t1.2	Cre08.g364775.t1.2										
PAC:30773429	Cre08.g364800	Cre08.g364800.t1.2	Cre08.g364800.t1.2	PF02769 PF13507	PTHR10099 PTHR10099:SF1	EC:6.3.5.3		K01952	GO:0004642 GO:0006189	AT1G74260	purine biosynthesis 4	LOC_Os01g66500	phosphoribosylformylglycinamidine synthase, putative, expressed
PAC:30774174	Cre08.g364850	Cre08.g364850.t1.1	Cre08.g364850.t1.1	PF03747	PTHR16222 PTHR16222:SF17								
PAC:30774008	Cre08.g364862	Cre08.g364862.t1.2	Cre08.g364862.t1.2	PF07714 PF13185	PTHR23257	EC:2.7.11.25	KOG0192		GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468				
PAC:30773976	Cre08.g364931	Cre08.g364931.t1.1	Cre08.g364931.t1.1										
PAC:30773868	Cre08.g364950	Cre08.g364950.t1.1	Cre08.g364950.t1.1										
PAC:30773869	Cre08.g364950	Cre08.g364950.t2.1	Cre08.g364950.t2.1										
PAC:30773970	Cre08.g364989	Cre08.g364989.t1.1	Cre08.g364989.t1.1										
PAC:30773969	Cre08.g364989	Cre08.g364989.t2.1	Cre08.g364989.t2.1										
PAC:30773861	Cre08.g365000	Cre08.g365000.t1.1	Cre08.g365000.t1.1	PF07887					GO:0005516 GO:0006950				
PAC:30773643	Cre08.g365027	Cre08.g365027.t1.1	Cre08.g365027.t1.1										
PAC:30773930	Cre08.g365050	Cre08.g365050.t1.2	Cre08.g365050.t1.2										
PAC:30773752	Cre08.g365065	Cre08.g365065.t1.1	Cre08.g365065.t1.1										
PAC:30773753	Cre08.g365065	Cre08.g365065.t2.1	Cre08.g365065.t2.1										
PAC:30773826	Cre08.g365100	Cre08.g365100.t1.1	Cre08.g365100.t1.1										
PAC:30773827	Cre08.g365100	Cre08.g365100.t2.1	Cre08.g365100.t2.1										
PAC:30773628	Cre08.g365103	Cre08.g365103.t1.1	Cre08.g365103.t1.1										
PAC:30773766	Cre08.g365141	Cre08.g365141.t1.1	Cre08.g365141.t1.1										
PAC:30773765	Cre08.g365141	Cre08.g365141.t2.1	Cre08.g365141.t2.1										
PAC:30773712	Cre08.g365150	Cre08.g365150.t1.2	Cre08.g365150.t1.2										
PAC:30773711	Cre08.g365150	Cre08.g365150.t2.1	Cre08.g365150.t2.1										
PAC:30773718	Cre08.g365200	Cre08.g365200.t1.2	Cre08.g365200.t1.2										
PAC:30774010	Cre08.g365204	Cre08.g365204.t1.1	Cre08.g365204.t1.1										
PAC:30774186	Cre08.g365205	Cre08.g365205.t1.1	Cre08.g365205.t1.1										
PAC:30774187	Cre08.g365205	Cre08.g365205.t2.1	Cre08.g365205.t2.1										
PAC:30773413	Cre08.g365300	Cre08.g365300.t1.2	Cre08.g365300.t1.2										
PAC:30774108	Cre08.g365351	Cre08.g365351.t1.1	Cre08.g365351.t1.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30773996	Cre08.g365400	Cre08.g365400.t1.2	Cre08.g365400.t1.2	PF01197	PTHR33280 PTHR33280:SF1			K02909	GO:0003735 GO:0005622 GO:0005840 GO:0006412	AT1G75350	Ribosomal protein L31	LOC_Os01g44210	50S ribosomal protein L31, putative, expressed
PAC:30773915	Cre08.g365450	Cre08.g365450.t1.2	Cre08.g365450.t1.2						GO:0031072 GO:0051082				
PAC:30773800	Cre08.g365500	Cre08.g365500.t1.1	Cre08.g365500.t1.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30773889	Cre08.g365550	Cre08.g365550.t1.1	Cre08.g365550.t1.1										
PAC:30774011	Cre08.g365600	Cre08.g365600.t1.2	Cre08.g365600.t1.2	PF02581 PF03070 PF08543	PTHR20858 PTHR20858:SF17	EC:2.5.1.3 EC:2.7.1.49 EC:2.7.4.7	KOG2598	K14153	GO:0003824 GO:0004789 GO:0008152 GO:0008972 GO:0009228				
PAC:30774168	Cre08.g365632	Cre08.g365632.t1.1	Cre08.g365632.t1.1	PF00481	PTHR13832	EC:3.1.3.16	KOG0698		GO:0003824 GO:0004722 GO:0006470				
PAC:30773553	Cre08.g365664	Cre08.g365664.t1.2	Cre08.g365664.t1.2										
PAC:30773668	Cre08.g365692	Cre08.g365692.t1.1	Cre08.g365692.t1.1	PF01077 PF03460	PTHR11493 PTHR11493:SF48	EC:1.8.7.1			GO:0016491 GO:0020037 GO:0051536 GO:0055114				
PAC:30773584	Cre08.g365720	Cre08.g365720.t1.1	Cre08.g365720.t1.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30774102	Cre08.g365750	Cre08.g365750.t1.1	Cre08.g365750.t1.1		PTHR31579 PTHR31579:SF1								
PAC:30774074	Cre08.g365800	Cre08.g365800.t1.1	Cre08.g365800.t1.1	PF00891	PTHR11746		KOG3178		GO:0008168 GO:0008171 GO:0042309 GO:0050825 GO:0050826	AT4G35160	O-methyltransferase family protein	LOC_Os08g35310	O-methyltransferase, putative, expressed
PAC:30773531	Cre08.g365825	Cre08.g365825.t1.1	Cre08.g365825.t1.1	PF03055	PTHR10543 PTHR10543:SF37		KOG1285			AT3G63520	carotenoid cleavage dioxygenase 1	LOC_Os12g44310	carotenoid cleavage dioxygenase, putative, expressed
PAC:30773532	Cre08.g365825	Cre08.g365825.t2.1	Cre08.g365825.t2.1	PF03055	PTHR10543 PTHR10543:SF37		KOG1285			AT3G63520	carotenoid cleavage dioxygenase 1	LOC_Os12g44310	carotenoid cleavage dioxygenase, putative, expressed
PAC:30773399	Cre08.g365851	Cre08.g365851.t1.1	Cre08.g365851.t1.1	PF03055	PTHR10543 PTHR10543:SF24	EC:1.13.11.69 EC:1.13.11.70		K17913		AT4G32810	carotenoid cleavage dioxygenase 8	LOC_Os01g38580	beta,beta-carotene 9,10-dioxygenase, putative, expressed
PAC:30773702	Cre08.g365900	Cre08.g365900.t1.2	Cre08.g365900.t1.2	PF00504	PTHR21649 PTHR21649:SF15				GO:0009765 GO:0016020				
PAC:30773989	Cre08.g365950	Cre08.g365950.t1.2	Cre08.g365950.t1.2	PF03982 PF12146	PTHR22753 PTHR22753:SF1	EC:2.3.1.20			GO:0016747				
PAC:30774076	Cre08.g366000	Cre08.g366000.t1.2	Cre08.g366000.t1.2	PF03647	PTHR12668 PTHR12668:SF0		KOG4267		GO:0016020	AT1G50740	Transmembrane proteins 14C		
PAC:30774169	Cre08.g366050	Cre08.g366050.t1.2	Cre08.g366050.t1.2	PF00293					GO:0016787				
PAC:30773700	Cre08.g366101	Cre08.g366101.t1.1	Cre08.g366101.t1.1	PF12796	PTHR24133 PTHR24133:SF17		KOG4177		GO:0005515				
PAC:30773481	Cre08.g366150	Cre08.g366150.t1.1	Cre08.g366150.t1.1		PTHR19878				GO:0005515	AT3G50590	Transducin/WD40 repeat-like superfamily protein	LOC_Os09g24260	WD domain, G-beta repeat domain containing protein, expressed
PAC:30773990	Cre08.g366200	Cre08.g366200.t1.1	Cre08.g366200.t1.1	PF05546	PTHR31961			K17983					
PAC:30774082	Cre08.g366250	Cre08.g366250.t1.1	Cre08.g366250.t1.1										
PAC:30773619	Cre08.g366300	Cre08.g366300.t1.1	Cre08.g366300.t1.1										
PAC:30773957	Cre08.g366350	Cre08.g366350.t1.1	Cre08.g366350.t1.1										
PAC:30773546	Cre08.g366400	Cre08.g366400.t1.2	Cre08.g366400.t1.2	PF00240 PF00627 PF09280	PTHR10621 PTHR10621:SF0		KOG0011	K10839	GO:0003684 GO:0005515 GO:0005634 GO:0006289 GO:0043161	AT5G38470	Rad23 UV excision repair protein family	LOC_Os06g15360	RAD23 DNA repair protein, putative, expressed
PAC:30773547	Cre08.g366400	Cre08.g366400.t2.1	Cre08.g366400.t2.1	PF00240 PF00627 PF09280	PTHR10621 PTHR10621:SF0		KOG0011	K10839	GO:0003684 GO:0005515 GO:0005634 GO:0006289 GO:0043161	AT5G38470	Rad23 UV excision repair protein family	LOC_Os06g15360	RAD23 DNA repair protein, putative, expressed
PAC:30773406	Cre08.g366450	Cre08.g366450.t1.2	Cre08.g366450.t1.2		PTHR23213 PTHR23213:SF30								
PAC:30774154	Cre08.g366500	Cre08.g366500.t1.2	Cre08.g366500.t1.2		PTHR23213 PTHR23213:SF30								
PAC:30774155	Cre08.g366500	Cre08.g366500.t2.1	Cre08.g366500.t2.1		PTHR23213 PTHR23213:SF30								
PAC:30773384	Cre08.g366550	Cre08.g366550.t1.1	Cre08.g366550.t1.1										
PAC:30773940	Cre08.g366579	Cre08.g366579.t1.2	Cre08.g366579.t1.2										
PAC:30773831	Cre08.g366600	Cre08.g366600.t1.1	Cre08.g366600.t1.1										
PAC:30773391	Cre08.g366650	Cre08.g366650.t1.1	Cre08.g366650.t1.1										
PAC:30773697	Cre08.g366676	Cre08.g366676.t1.1	Cre08.g366676.t1.1										
PAC:30774068	Cre08.g366700	Cre08.g366700.t1.1	Cre08.g366700.t1.1										
PAC:30773480	Cre08.g366750	Cre08.g366750.t1.1	Cre08.g366750.t1.1										
PAC:30773821	Cre08.g366800	Cre08.g366800.t1.1	Cre08.g366800.t1.1										
PAC:30774044	Cre08.g366850	Cre08.g366850.t1.1	Cre08.g366850.t1.1										
PAC:30773541	Cre08.g366874	Cre08.g366874.t1.2	Cre08.g366874.t1.2										
PAC:30774061	Cre08.g366900	Cre08.g366900.t1.2	Cre08.g366900.t1.2										
PAC:30773408	Cre08.g366950	Cre08.g366950.t1.2	Cre08.g366950.t1.2										
PAC:30773372	Cre08.g367000	Cre08.g367000.t1.2	Cre08.g367000.t1.2										
PAC:30773672	Cre08.g367050	Cre08.g367050.t1.1	Cre08.g367050.t1.1										
PAC:30774069	Cre08.g367100	Cre08.g367100.t1.1	Cre08.g367100.t1.1										
PAC:30773543	Cre08.g367150	Cre08.g367150.t1.1	Cre08.g367150.t1.1	PF07690	PTHR23520 PTHR23520:SF5				GO:0016021 GO:0055085				
PAC:30773544	Cre08.g367150	Cre08.g367150.t2.1	Cre08.g367150.t2.1	PF07690	PTHR23520 PTHR23520:SF5				GO:0016021 GO:0055085				
PAC:30773844	Cre08.g367200	Cre08.g367200.t1.1	Cre08.g367200.t1.1	PF04129	PTHR14190 PTHR14190:SF7		KOG1961			AT1G71270	Vps52 / Sac2 family	LOC_Os03g30460	vacuolar protein sorting-associated protein 52, putative, expressed
PAC:30774112	Cre08.g367250	Cre08.g367250.t1.1	Cre08.g367250.t1.1						GO:0005488				
PAC:30773991	Cre08.g367300	Cre08.g367300.t1.1	Cre08.g367300.t1.1	PF00439 PF17035	PTHR22880				GO:0005515	AT3G01770	bromodomain and extraterminal domain protein 10	LOC_Os07g32420	bromodomain domain containing protein, expressed
PAC:30773626	Cre08.g367350	Cre08.g367350.t1.2	Cre08.g367350.t1.2		PTHR13271	EC:2.1.1.43			GO:0005515				
PAC:30773729	Cre08.g367400	Cre08.g367400.t1.1	Cre08.g367400.t1.1	PF00504	PTHR21649 PTHR21649:SF15			K08907	GO:0009765 GO:0016020				
PAC:30774166	Cre08.g367500	Cre08.g367500.t1.1	Cre08.g367500.t1.1	PF00504	PTHR21649 PTHR21649:SF15			K08907	GO:0009765 GO:0016020				
PAC:30773489	Cre08.g367550	Cre08.g367550.t1.2	Cre08.g367550.t1.2										
PAC:30774009	Cre08.g367600	Cre08.g367600.t1.2	Cre08.g367600.t1.2	PF00291	PTHR10314 PTHR10314:SF110	EC:2.5.1.47	KOG1252	K01738	GO:0004124 GO:0006535				
PAC:30773760	Cre08.g367650	Cre08.g367650.t1.2	Cre08.g367650.t1.2	PF00400	PTHR22847		KOG0316	K14963	GO:0005515	AT3G49660	Transducin/WD40 repeat-like superfamily protein	LOC_Os03g51550	WD repeat-containing protein 5, putative, expressed
PAC:30773363	Cre08.g367700	Cre08.g367700.t1.1	Cre08.g367700.t1.1	PF02537	PTHR28259 PTHR28259:SF1				GO:0016021	AT2G41705	camphor resistance CrcB family protein		
PAC:30773938	Cre08.g367750	Cre08.g367750.t1.1	Cre08.g367750.t1.1	PF05686	PTHR12203								
PAC:30773637	Cre08.g367800	Cre08.g367800.t1.2	Cre08.g367800.t1.2	PF00293	PTHR13994	EC:3.6.1.13 EC:3.6.1.22	KOG0648		GO:0016787	AT5G47240	nudix hydrolase homolog 8	LOC_Os04g46280	hydrolase, NUDIX family, domain containing protein, expressed
PAC:30773916	Cre08.g367850	Cre08.g367850.t1.1	Cre08.g367850.t1.1										
PAC:30773830	Cre08.g367876	Cre08.g367876.t1.2	Cre08.g367876.t1.2										
PAC:30773511	Cre08.g367900	Cre08.g367900.t1.2	Cre08.g367900.t1.2										
PAC:30773512	Cre08.g367900	Cre08.g367900.t2.1	Cre08.g367900.t2.1										
PAC:30773616	Cre08.g367950	Cre08.g367950.t1.1	Cre08.g367950.t1.1	PF00027	PTHR11635								
PAC:30774063	Cre08.g368000	Cre08.g368000.t1.1	Cre08.g368000.t1.1	PF01753	PTHR12907	EC:3.4.19.12			GO:0003779 GO:0007010 GO:0008270 GO:0042309 GO:0050825 GO:0050826				
PAC:30773962	Cre08.g368026	Cre08.g368026.t1.1	Cre08.g368026.t1.1										
PAC:30773855	Cre08.g368050	Cre08.g368050.t1.2	Cre08.g368050.t1.2	PF01035	PTHR10815 PTHR10815:SF5	EC:2.1.1.63		K00567	GO:0003824 GO:0006281				
PAC:30773768	Cre08.g368100	Cre08.g368100.t1.1	Cre08.g368100.t1.1						GO:0042309 GO:0050825 GO:0050826				
PAC:30773666	Cre08.g368150	Cre08.g368150.t1.1	Cre08.g368150.t1.1	PF00069		EC:2.7.11.21			GO:0004672 GO:0005524 GO:0006468				
PAC:30773466	Cre08.g368176	Cre08.g368176.t1.1	Cre08.g368176.t1.1										
PAC:30774032	Cre08.g368200	Cre08.g368200.t1.2	Cre08.g368200.t1.2										
PAC:30774177	Cre08.g368226	Cre08.g368226.t1.1	Cre08.g368226.t1.1										
PAC:30773908	Cre08.g368250	Cre08.g368250.t1.1	Cre08.g368250.t1.1										
PAC:30773670	Cre08.g368300	Cre08.g368300.t1.1	Cre08.g368300.t1.1	PF00271 PF04851	PTHR14074	EC:3.6.4.13			GO:0003676 GO:0003677 GO:0004386 GO:0005524 GO:0016787				
PAC:30773646	Cre08.g368350	Cre08.g368350.t1.1	Cre08.g368350.t1.1		PTHR13140		KOG0963						
PAC:30773467	Cre08.g368400	Cre08.g368400.t1.2	Cre08.g368400.t1.2	PF00070 PF00890 PF02852	PTHR22912 PTHR22912:SF23	EC:1.8.1.9		K00384	GO:0004791 GO:0005737 GO:0016491 GO:0016668 GO:0045454 GO:0050660 GO:0050661 GO:0055114				
PAC:30773420	Cre08.g368450	Cre08.g368450.t1.2	Cre08.g368450.t1.2	PF05817	PTHR12640 PTHR12640:SF0	EC:2.4.99.18	KOG2447	K12667	GO:0004579 GO:0005789 GO:0006487 GO:0008250 GO:0016021 GO:0018279				
PAC:30773421	Cre08.g368450	Cre08.g368450.t2.1	Cre08.g368450.t2.1	PF05817	PTHR12640 PTHR12640:SF0	EC:2.4.99.18	KOG2447	K12667	GO:0004579 GO:0005789 GO:0006487 GO:0008250 GO:0016021 GO:0018279				
PAC:30773518	Cre08.g368500	Cre08.g368500.t1.2	Cre08.g368500.t1.2	PF00076	PTHR24012 PTHR24012:SF243		KOG4208	K14838	GO:0000166 GO:0003676	AT5G04600	RNA-binding (RRM/RBD/RNP motifs) family protein	LOC_Os08g31810	RNA recognition motif containing protein, putative, expressed
PAC:30773366	Cre08.g368550	Cre08.g368550.t1.1	Cre08.g368550.t1.1	PF01753					GO:0008270 GO:0042309 GO:0050825 GO:0050826				
PAC:30774103	Cre08.g368600	Cre08.g368600.t1.1	Cre08.g368600.t1.1	PF00069	PTHR24362	EC:2.7.11.1	KOG0198		GO:0004672 GO:0004674 GO:0005524 GO:0006468				
PAC:30773958	Cre08.g368650	Cre08.g368650.t1.2	Cre08.g368650.t1.2										
PAC:30773450	Cre08.g368700	Cre08.g368700.t1.1	Cre08.g368700.t1.1	PF00856 PF09273	PTHR13271 PTHR13271:SF40	EC:2.1.1.259			GO:0005515				
PAC:30773558	Cre08.g368750	Cre08.g368750.t1.1	Cre08.g368750.t1.1	PF12796	PTHR24198				GO:0005515				
PAC:30773641	Cre08.g368800	Cre08.g368800.t1.2	Cre08.g368800.t1.2										
PAC:30773642	Cre08.g368800	Cre08.g368800.t2.1	Cre08.g368800.t2.1										
PAC:30773720	Cre08.g368850	Cre08.g368850.t1.2	Cre08.g368850.t1.2										
PAC:30773527	Cre08.g368900	Cre08.g368900.t1.2	Cre08.g368900.t1.2	PF01411 PF02272 PF07973	PTHR11777 PTHR11777:SF14	EC:6.1.1.7		K01872	GO:0000166 GO:0003676 GO:0003824 GO:0004813 GO:0005524 GO:0005737 GO:0006412 GO:0006419 GO:0016876 GO:0043039	AT5G22800	Alanyl-tRNA synthetase, class IIc	LOC_Os06g13660	alanyl-tRNA synthetase, putative, expressed
PAC:30773528	Cre08.g368900	Cre08.g368900.t2.1	Cre08.g368900.t2.1	PF01411 PF02272 PF07973	PTHR11777 PTHR11777:SF14	EC:6.1.1.7		K01872	GO:0000166 GO:0003676 GO:0003824 GO:0004813 GO:0005524 GO:0005737 GO:0006412 GO:0006419 GO:0016876 GO:0043039	AT5G22800	Alanyl-tRNA synthetase, class IIc	LOC_Os06g13660	alanyl-tRNA synthetase, putative, expressed
PAC:30773454	Cre08.g368950	Cre08.g368950.t1.2	Cre08.g368950.t1.2	PF13685	PTHR21090 PTHR21090:SF13	EC:4.2.3.4		K01735	GO:0003856 GO:0005737 GO:0009073	AT5G66120	3-dehydroquinate synthase, putative	LOC_Os09g36800	3-dehydroquinate synthase, putative, expressed
PAC:30773590	Cre08.g369000	Cre08.g369000.t1.1	Cre08.g369000.t1.1	PF09353	PTHR36365				GO:0003824	AT3G20680	Domain of unknown function (DUF1995)	LOC_Os05g42100	expressed protein
PAC:30773896	Cre08.g369050	Cre08.g369050.t1.2	Cre08.g369050.t1.2										
PAC:30773939	Cre08.g369100	Cre08.g369100.t1.2	Cre08.g369100.t1.2										
PAC:30773787	Cre08.g369150	Cre08.g369150.t1.1	Cre08.g369150.t1.1	PF03109	PTHR10566 PTHR10566:SF50	EC:3.6.3.46	KOG1235			AT3G07700	Protein kinase superfamily protein	LOC_Os09g07660	ELMO/CED-12 family protein, putative, expressed
PAC:30773516	Cre08.g369200	Cre08.g369200.t1.1	Cre08.g369200.t1.1			EC:2.7.11.1			GO:0004672 GO:0004674 GO:0005524 GO:0006468 GO:0042309 GO:0050825 GO:0050826				
PAC:30773582	Cre08.g369250	Cre08.g369250.t1.2	Cre08.g369250.t1.2										
PAC:30773402	Cre08.g369300	Cre08.g369300.t1.2	Cre08.g369300.t1.2	PF03171	PTHR10869 PTHR10869:SF55	EC:1.14.11.2		K00472	GO:0005506 GO:0016491 GO:0016705 GO:0031418 GO:0055114			LOC_Os07g09630	oxidoreductase, putative, expressed
PAC:30774006	Cre08.g369350	Cre08.g369350.t1.1	Cre08.g369350.t1.1										
PAC:30773534	Cre08.g369400	Cre08.g369400.t1.2	Cre08.g369400.t1.2	PF04969	PTHR12356 PTHR12356:SF18		KOG2265			AT5G58740	HSP20-like chaperones superfamily protein	LOC_Os01g47770	CS domain containing protein, putative, expressed
PAC:30773416	Cre08.g369451	Cre08.g369451.t1.1	Cre08.g369451.t1.1	PF00078	PTHR13078 PTHR13078:SF53	EC:2.7.7.49							
PAC:30773611	Cre08.g369500	Cre08.g369500.t1.2	Cre08.g369500.t1.2										
PAC:30773865	Cre08.g369550	Cre08.g369550.t1.2	Cre08.g369550.t1.2										
PAC:30773382	Cre08.g369600	Cre08.g369600.t1.1	Cre08.g369600.t1.1	PF01554 PF14667	PTHR11206				GO:0006855 GO:0015238 GO:0015297 GO:0016020 GO:0042309 GO:0050825 GO:0050826 GO:0055085				
PAC:30774120	Cre08.g369650	Cre08.g369650.t1.1	Cre08.g369650.t1.1						GO:0005515				
PAC:30774144	Cre08.g369667	Cre08.g369667.t1.1	Cre08.g369667.t1.1			EC:2.7.11.1			GO:0004672 GO:0005524 GO:0006468				
PAC:30774034	Cre08.g369683	Cre08.g369683.t1.1	Cre08.g369683.t1.1		PTHR24223 PTHR24223:SF252	EC:3.6.3.44							
PAC:30773781	Cre08.g369700	Cre08.g369700.t1.2	Cre08.g369700.t1.2	PF00069	PTHR24362	EC:2.7.11.24			GO:0004672 GO:0004674 GO:0005524 GO:0006468				
PAC:30773985	Cre08.g369720	Cre08.g369720.t1.1	Cre08.g369720.t1.1	PF00005 PF00664	PTHR24223	EC:3.6.3.44			GO:0000166 GO:0005524 GO:0006810 GO:0016021 GO:0016887 GO:0017111 GO:0042626 GO:0055085				
PAC:30773986	Cre08.g369720	Cre08.g369720.t2.1	Cre08.g369720.t2.1	PF00005 PF00664	PTHR24223	EC:3.6.3.44			GO:0000166 GO:0005524 GO:0006810 GO:0016021 GO:0016887 GO:0017111 GO:0042626 GO:0055085				
PAC:30774035	Cre08.g369740	Cre08.g369740.t1.1	Cre08.g369740.t1.1										
PAC:30774036	Cre08.g369740	Cre08.g369740.t2.1	Cre08.g369740.t2.1										
PAC:30773503	Cre08.g369800	Cre08.g369800.t1.2	Cre08.g369800.t1.2	PF01916	PTHR11703 PTHR11703:SF0	EC:2.5.1.46		K00809	GO:0008612	AT5G05920	deoxyhypusine synthase	LOC_Os03g52970	deoxyhypusine synthase, putative, expressed
PAC:30773931	Cre08.g369850	Cre08.g369850.t1.1	Cre08.g369850.t1.1	PF00005 PF00664	PTHR24223	EC:3.6.3.44		K05673	GO:0000166 GO:0005524 GO:0006810 GO:0016021 GO:0016887 GO:0017111 GO:0042626 GO:0055085				
PAC:30773854	Cre08.g369900	Cre08.g369900.t1.2	Cre08.g369900.t1.2	PF00069	PTHR24362	EC:2.7.11.24			GO:0004672 GO:0004674 GO:0005524 GO:0006468 GO:0042309 GO:0050825 GO:0050826				
PAC:30773654	Cre08.g369950	Cre08.g369950.t1.1	Cre08.g369950.t1.1										
PAC:30773832	Cre08.g369976	Cre08.g369976.t1.1	Cre08.g369976.t1.1										
PAC:30773994	Cre08.g370000	Cre08.g370000.t1.1	Cre08.g370000.t1.1						GO:0015977 GO:0016984				
PAC:30774029	Cre08.g370050	Cre08.g370050.t1.1	Cre08.g370050.t1.1										
PAC:30773835	Cre08.g370083	Cre08.g370083.t1.1	Cre08.g370083.t1.1										
PAC:30773393	Cre08.g370116	Cre08.g370116.t1.1	Cre08.g370116.t1.1										
PAC:30774058	Cre08.g370150	Cre08.g370150.t1.1	Cre08.g370150.t1.1										
PAC:30773485	Cre08.g370200	Cre08.g370200.t1.2	Cre08.g370200.t1.2	PF00856		EC:2.1.1.43			GO:0005515				
PAC:30773486	Cre08.g370200	Cre08.g370200.t2.1	Cre08.g370200.t2.1	PF00856		EC:2.1.1.43			GO:0005515				
PAC:30773376	Cre08.g370250	Cre08.g370250.t1.2	Cre08.g370250.t1.2		PTHR12897					AT3G12010	(1 of 1) PTHR12897 - COLON CANCER-ASSOCIATED PROTEIN MIC1	LOC_Os10g26140	CPuORF15 - conserved peptide uORF-containing transcript, expressed
PAC:30773377	Cre08.g370250	Cre08.g370250.t2.1	Cre08.g370250.t2.1		PTHR12897					AT3G12010	(1 of 1) PTHR12897 - COLON CANCER-ASSOCIATED PROTEIN MIC1	LOC_Os10g26140	CPuORF15 - conserved peptide uORF-containing transcript, expressed
PAC:30773677	Cre08.g370300	Cre08.g370300.t1.2	Cre08.g370300.t1.2	PF10163	PTHR12514 PTHR12514:SF1		KOG4479	K11368	GO:0046982			LOC_Os01g69110	expressed protein
PAC:30773721	Cre08.g370350	Cre08.g370350.t1.2	Cre08.g370350.t1.2	PF09409									
PAC:30773725	Cre08.g370401	Cre08.g370401.t1.1	Cre08.g370401.t1.1	PF00134	PTHR10177 PTHR10177:SF203			K05868					
